file	line	test	site	outcome	reason	detail
server/internal/handler/issue_child_done_test.go	587	TestStageLeaderPrepareTimeoutRetryCanAdvanceNextStage	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_child_done_test.go	663	TestStageLeaderPrepareTimeoutRetryCanAdvanceNextStage	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $retryID, $sq.LeaderID, $stage2.ID
server/internal/handler/issue_children_for_parents_test.go	38	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_children_for_parents_test.go	87	TestListChildrenByParents_ReturnsChildrenForBothParentsInOneCall	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $fx.parentA.ID,$fx.parentB.ID
server/internal/handler/issue_children_for_parents_test.go	115	TestListChildrenByParents_EmptyParentIdsReturnsEmptyList	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_children_for_parents_test.go	131	TestListChildrenByParents_UnknownParentYieldsNoChildren	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_children_for_parents_test.go	144	TestListChildrenByParents_RejectsMalformedID	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_children_for_parents_test.go	161	TestListChildrenByParents_RejectsTooManyParents	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_children_for_parents_test.go	210	TestListChildrenByParents_IgnoresForeignWorkspaceParents	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $foreignParentID
server/internal/handler/issue_children_for_parents_test.go	235	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_children_for_parents_test.go	315	TestListChildIssues_OrdersByNumberAsc	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $parent.ID
server/internal/handler/issue_children_for_parents_test.go	332	TestListChildrenByParents_OrdersByNumberAscWithinParent	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $parent.ID
server/internal/handler/issue_children_for_parents_test.go	356	TestListChildIssues_IncludesLabels	direct_handler	skipped	ambiguous_status	`w.Code` comparisons in the same block: [200, 201, 204]
server/internal/handler/issue_children_for_parents_test.go	386	TestListChildIssues_IncludesLabels	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $fx.parentA.ID
server/internal/handler/issue_children_for_parents_test.go	396	TestListChildIssues_IncludesLabels	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $fx.parentA.ID
server/internal/handler/issue_collection_revision_test.go	62	TestIssueCollectionProjectionsIncludePositiveRevision	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_collection_revision_test.go	87	TestIssueCollectionProjectionsIncludePositiveRevision	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_collection_revision_test.go	102	TestIssueCollectionProjectionsIncludePositiveRevision	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_count_failure_test.go	47	TestListIssuesCountFailureDoesNotReturnPartialSuccess	testutil.Call	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_count_failure_test.go	55	TestListIssuesCountFailureDoesNotReturnPartialSuccess	testutil.Call	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_create_labels_test.go	25	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_create_labels_test.go	77	TestCreateIssueAttachesLabelsAtomically	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_labels_test.go	118	TestCreateIssueResponseAlwaysIncludesLabelsField	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_create_labels_test.go	156	TestCreateIssueEventCarriesLabels	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_labels_test.go	203	TestCreateIssueDedupesDuplicateLabelIDs	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_labels_test.go	228	TestCreateIssueRejectsUnknownLabelWithoutCreating	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_labels_test.go	261	TestCreateIssueRejectsNonIssueScopedLabel	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_position_test.go	37	TestCreateIssuePositionTopOfColumn	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_create_position_test.go	77	TestCreateIssuePositionBelowExplicitMinimum	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_create_position_test.go	102	TestCreateIssuePositionBelowExplicitMinimum	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_create_position_test.go	132	TestAutopilotCreateIssuePositionBelowCurrentMinimum	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_position_test.go	163	TestAutopilotCreateIssuePositionBelowCurrentMinimum	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_position_test.go	174	TestAutopilotCreateIssuePositionBelowCurrentMinimum	direct_handler	skipped	no_status_assertion	no `ctx.Code` comparison before line 196
server/internal/handler/issue_create_properties_test.go	19	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_create_properties_test.go	123	TestCreateIssuePropertiesInvalidSecondValueRollsBack	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_properties_test.go	142	TestCreateIssuePropertiesRejectDefinitionAndActorBoundaries	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $archived.ID
server/internal/handler/issue_create_properties_test.go	174	TestCreateIssuePropertiesRejectDefinitionAndActorBoundaries	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_properties_test.go	199	TestCreateIssuePropertiesRejectsDuplicateJSONKey	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_properties_test.go	218	TestCreateIssuePropertiesRejectsDuplicateCanonicalPropertyID	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_properties_test.go	238	TestCreateIssuePropertiesRejectsEmptyMultiValue	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_properties_test.go	258	TestCreateIssuePropertiesAllowsPlainWorkspaceMember	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_properties_test.go	280	TestCreateIssuePropertiesPreservesAssignmentPermissionBoundary	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_create_properties_test.go	300	TestCreateIssuePropertiesEnforcesSharedBagSizeLimit	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_grouped_test.go	98	TestListGroupedIssuesAssigneePaginatesPerGroup	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_grouped_test.go	146	TestListGroupedIssuesAssigneePaginatesPerGroup	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_involves_test.go	233	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_involves_test.go	258	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_involves_test.go	428	TestListIssues_InvolvesUserID_CombinesWithCreatorID	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_involves_test.go	451	TestListIssues_InvolvesUserID_InvalidUUIDReturns400	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_last_activity_test.go	30	TestUpdateIssueActivityExcludesPositionOnlyWrites	direct_handler	skipped	request_var_unresolved	request argument 'r' is not traceable
server/internal/handler/issue_limit_validation_test.go	74	TestListIssues_LimitValidation	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_limit_validation_test.go	192	TestListIssues_LimitClamp	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/issue_metadata_noop_test.go	86	TestIssueMetadataNoopPreservesRowAndSuppressesEvents	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/issue_metadata_noop_test.go	122	TestIssueMetadataWaitingNoopReturnsCommittedSnapshot	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/issue_metadata_test.go	31	TestIssueMetadataSetGetDelete	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_metadata_test.go	41	TestIssueMetadataSetGetDelete	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_metadata_test.go	68	TestIssueMetadataSetGetDelete	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_metadata_test.go	75	TestIssueMetadataSetGetDelete	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 88
server/internal/handler/issue_metadata_test.go	115	TestIssueMetadataValidation	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_metadata_test.go	134	TestIssueMetadataSizeLimit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_metadata_test.go	149	TestIssueMetadataKeyCountCap	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_metadata_test.go	157	TestIssueMetadataKeyCountCap	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_metadata_test.go	167	TestIssueMetadataKeyCountCap	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_metadata_test.go	184	TestListIssuesMetadataFilter	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_metadata_test.go	192	TestListIssuesMetadataFilter	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_metadata_test.go	220	TestListIssuesMetadataFilter	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_metadata_test.go	234	TestNewIssueDefaultsToEmptyMetadata	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_metadata_test.go	256	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/issue_move_test.go	158	TestMoveIssueRejectsUnsafeInputs	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_reassign_no_cancel_test.go	66	TestUpdateIssueReassignDoesNotCancelActiveTasks	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_reassign_no_cancel_test.go	102	TestBatchUpdateIssueReassignDoesNotCancelActiveTasks	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_reassign_no_cancel_test.go	151	TestUpdateIssueReassignToAgentKeepsOldTaskAndEnqueuesNew	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/issue_revision_test.go	127	TestRevisionConflictsPreserveLatestIssueAndComment	direct_handler	skipped	ambiguous_status	`w.Code` comparisons in the same block: [200, 409]
server/internal/handler/issue_revision_test.go	148	TestRevisionConflictsPreserveLatestIssueAndComment	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_revision_test.go	166	TestRevisionConflictsPreserveLatestIssueAndComment	direct_handler	skipped	ambiguous_status	`w.Code` comparisons in the same block: [200, 409]
server/internal/handler/issue_revision_test.go	205	TestRevisionConflictsPreserveLatestIssueAndComment	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/issue_revision_test.go	221	TestRevisionConflictsPreserveLatestIssueAndComment	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $commentID
server/internal/handler/issue_revision_test.go	259	TestTextBaselinesIgnoreUnrelatedAggregateRevisionChanges	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_revision_test.go	267	TestTextBaselinesIgnoreUnrelatedAggregateRevisionChanges	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_revision_test.go	277	TestTextBaselinesIgnoreUnrelatedAggregateRevisionChanges	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_revision_test.go	288	TestTextBaselinesIgnoreUnrelatedAggregateRevisionChanges	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/issue_revision_test.go	309	TestTextBaselinesIgnoreUnrelatedAggregateRevisionChanges	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $commentID
server/internal/handler/issue_revision_test.go	318	TestTextBaselinesIgnoreUnrelatedAggregateRevisionChanges	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $commentID
server/internal/handler/issue_revision_test.go	341	TestDescriptionEditAcceptsATrimmedBaseOfUntrimmedStoredMarkdown	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/issue_revision_test.go	406	TestConcurrentRevisionWritesHaveExactlyOneWinner	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 415
server/internal/handler/issue_revision_test.go	415	TestConcurrentRevisionWritesHaveExactlyOneWinner	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 431
server/internal/handler/issue_revision_test.go	464	TestConcurrentCommentRevisionConflictCancelsTaskBatchOnce	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 502
server/internal/handler/issue_revision_test.go	519	TestNoOpIssueUpdateDoesNotAdvanceRevisionOrUpdatedAt	direct_handler	extracted	-	1 fixture(s)
